filename,x,y
/pants_images_1024/3821_pleasures_safety_pin_5_pocket_denim_blue_p22w038_blue.png,19.915901,18.141169
/pants_images_1024/3811_pleasures_safety_pin_5_pocket_denim_blue_p22w038_blue.png,19.915901,18.141169
/pants_images_1024/587_purple_brand_framis_fray_jeans_blue_p011_ibff322.png,19.911795,16.445604
/pants_images_1024/600_purple_brand_framis_fray_jeans_blue_p011_ibff322.png,19.911795,16.445604
/pants_images_1024/3103_gallery_dept_studded_la_flare_pants_indigo_rsf_5080_indi.png,19.880413,22.582758
/pants_images_1024/3091_gallery_dept_studded_la_flare_pants_indigo_rsf_5080_indi.png,19.880413,22.582758
/pants_images_1024/1231_enfants_riches_deprimes_hit_and_run_flare_jeans_dirty_medium_blue_050_359_dirt.png,19.874384,17.577139
/pants_images_1024/1250_enfants_riches_deprimes_hit_and_run_flare_jeans_dirty_medium_blue_050_359_dirt.png,19.874384,17.577139
/pants_images_1024/345_purple_brand_worn_baggy_jeans_light_indigo_p018_wlic823.png,19.867863,10.269372
/pants_images_1024/364_purple_brand_worn_baggy_jeans_light_indigo_p018_wlic823.png,19.867863,10.269372
/pants_images_1024/330_purple_brand_worn_baggy_jeans_light_indigo_p018_wlic823.png,19.867863,10.269372
/pants_images_1024/2719_stone_island_straight_fit_cargo_pants_black_791530510_v0029.png,19.836967,-10.645097
/pants_images_1024/3956_supreme_double_knee_painter_pant_washed_blue_ss23p25_washed_blue.png,19.795443,15.83918
/pants_images_1024/3945_supreme_double_knee_painter_pant_washed_blue_ss23p25_washed_blue.png,19.795443,15.83918
/pants_images_1024/2165_gallery_dept_starr_5001_jeans_dark_wash_5001_starr_dark.png,19.787466,19.05969
/pants_images_1024/2145_gallery_dept_starr_5001_jeans_dark_wash_5001_starr_dark.png,19.787466,19.05969
/pants_images_1024/2129_gallery_dept_starr_5001_jeans_dark_wash_5001_starr_dark.png,19.787466,19.05969
/pants_images_1024/3356_martine_rose_twiste_seam_jean_flat_blue_wash_mrss23_223_flat.png,19.728285,13.757249
/pants_images_1024/3366_martine_rose_twiste_seam_jean_flat_blue_wash_mrss23_223_flat.png,19.728285,13.757249
